fips_code,county,state,total22_customers,recovery_time_minutes,recovery_time_hours,recovery_time_days,max_date,max_percent_outage,sum_max_at_max_date,below_5_date,below_5_percent_outage,sum_max_at_below_5_date,RADII,STORMID
13101,Echols,Georgia,2019,0.0,0.0,0.0,2022-11-11 00:30:00,4.061416542842991,82,11/11/2022 00:30,4.061416542842991,82,34.0,AL172022
13109,Evans,Georgia,4456,105.0,1.75,0.0729166666666666,2022-11-10 06:30:00,11.063734290843806,493,11/10/2022 08:15,0.0,0,34.0,AL172022
13115,Floyd,Georgia,47505,0.0,0.0,0.0,2022-11-14 15:15:00,2.624986843490159,1247,11/14/2022 15:15,2.624986843490159,1247,,
13117,Forsyth,Georgia,134644,0.0,0.0,0.0,2022-11-16 23:30:00,0.3713496331065625,500,11/16/2022 23:30,0.3713496331065625,500,,
13119,Franklin,Georgia,18696,0.0,0.0,0.0,2022-11-08 16:30:00,4.097133076593924,766,11/08/2022 16:30,4.097133076593924,766,,
13121,Fulton,Georgia,383737,0.0,0.0,0.0,2022-11-11 08:15:00,1.1700722109152883,4490,11/11/2022 08:15,1.1700722109152883,4490,,
13127,Glynn,Georgia,40392,0.0,0.0,0.0,2022-11-10 21:30:00,3.46850861556744,1401,11/10/2022 21:30,3.46850861556744,1401,34.0,AL172022
13129,Gordon,Georgia,31723,0.0,0.0,0.0,2022-11-10 23:45:00,4.469942943605585,1418,11/10/2022 23:45,4.469942943605585,1418,,
13131,Grady,Georgia,15452,0.0,0.0,0.0,2022-11-10 18:00:00,1.0807662438519283,167,11/10/2022 18:00,1.0807662438519283,167,34.0,AL172022
13135,Gwinnett,Georgia,224403,0.0,0.0,0.0,2022-11-08 20:30:00,2.647023435515568,5940,11/08/2022 20:30,2.647023435515568,5940,,
13137,Habersham,Georgia,34189,0.0,0.0,0.0,2022-11-11 07:15:00,0.2515428939132469,86,11/11/2022 07:15,0.2515428939132469,86,,
13141,Hancock,Georgia,4461,30.0,0.5,0.0208333333333333,2022-11-14 21:45:00,10.356422326832549,462,11/14/2022 22:15,0.2017484868863483,9,,
13145,Harris,Georgia,11153,0.0,0.0,0.0,2022-11-08 16:45:00,4.1423832152784,462,11/08/2022 16:45,4.1423832152784,462,,
13147,Hart,Georgia,18626,0.0,0.0,0.0,2022-11-10 22:45:00,2.335445076774401,435,11/10/2022 22:45,2.335445076774401,435,,
13149,Heard,Georgia,5960,15.0,0.25,0.0104166666666666,2022-11-14 16:30:00,12.013422818791948,716,11/14/2022 16:45,0.6208053691275168,37,,
13153,Houston,Georgia,118038,0.0,0.0,0.0,2022-11-11 18:30:00,0.8717531642352463,1029,11/11/2022 18:30,0.8717531642352463,1029,34.0,AL172022
13155,Irwin,Georgia,5703,1260.0,21.0,0.875,2022-11-09 21:30:00,10.748728739260038,613,11/10/2022 18:30,0.2630194634402946,15,34.0,AL172022
13159,Jasper,Georgia,9408,0.0,0.0,0.0,2022-11-11 14:45:00,4.166666666666666,392,11/11/2022 14:45,4.166666666666666,392,,
13161,Jeff Davis,Georgia,8107,150.0,2.5,0.1041666666666666,2022-11-10 22:30:00,9.053904033551252,734,11/11/2022 01:00,0.0246700382385592,2,34.0,AL172022
13163,Jefferson,Georgia,8747,945.0,15.75,0.65625,2022-11-16 00:00:00,16.79432948439465,1469,11/16/2022 15:45,0.0114324911398193,1,34.0,AL172022
13173,Lanier,Georgia,5311,0.0,0.0,0.0,2022-11-10 20:45:00,0.0753153831670118,4,11/10/2022 20:45,0.0753153831670118,4,34.0,AL172022
13175,Laurens,Georgia,24434,0.0,0.0,0.0,2022-11-10 23:45:00,4.096750429729066,1001,11/10/2022 23:45,4.096750429729066,1001,34.0,AL172022
13177,Lee,Georgia,16591,0.0,0.0,0.0,2022-11-10 19:30:00,0.7895847146043035,131,11/10/2022 19:30,0.7895847146043035,131,34.0,AL172022
13179,Liberty,Georgia,32090,0.0,0.0,0.0,2022-11-11 00:15:00,2.1969460891243378,705,11/11/2022 00:15,2.1969460891243378,705,34.0,AL172022
13185,Lowndes,Georgia,70771,0.0,0.0,0.0,2022-11-11 01:45:00,0.3631430953356601,257,11/11/2022 01:45,0.3631430953356601,257,34.0,AL172022
13187,Lumpkin,Georgia,19256,0.0,0.0,0.0,2022-11-09 21:00:00,2.43560448691317,469,11/09/2022 21:00,2.43560448691317,469,,
13189,McDuffie,Georgia,10984,0.0,0.0,0.0,2022-11-11 10:45:00,1.0742898761835398,118,11/11/2022 10:45,1.0742898761835398,118,,
13191,McIntosh,Georgia,7007,135.0,2.25,0.09375,2022-11-10 13:30:00,8.634222919937205,605,11/10/2022 15:45,1.141715427429713,80,34.0,AL172022
13195,Madison,Georgia,20879,0.0,0.0,0.0,2022-11-11 10:45:00,1.5086929450644186,315,11/11/2022 10:45,1.5086929450644186,315,,
13197,Marion,Georgia,3995,1755.0,29.25,1.21875,2022-11-11 12:30:00,7.534418022528159,301,11/12/2022 17:45,0.1001251564455569,4,34.0,AL172022
13205,Mitchell,Georgia,12078,45.0,0.75,0.03125,2022-11-10 23:00:00,9.604239112435833,1160,11/10/2022 23:45,3.8416956449743336,464,34.0,AL172022
13209,Montgomery,Georgia,4636,0.0,0.0,0.0,2022-11-10 22:15:00,4.98274374460742,231,11/10/2022 22:15,4.98274374460742,231,34.0,AL172022
13211,Morgan,Georgia,16571,0.0,0.0,0.0,2022-11-15 16:00:00,2.1121235894031742,350,11/15/2022 16:00,2.1121235894031742,350,,
13221,Oglethorpe,Georgia,8000,210.0,3.5,0.1458333333333333,2022-11-11 11:30:00,12.562499999999998,1005,11/11/2022 15:00,0.2375,19,,
13223,Paulding,Georgia,111785,0.0,0.0,0.0,2022-11-14 16:45:00,0.7639665429172071,854,11/14/2022 16:45,0.7639665429172071,854,,
13227,Pickens,Georgia,17031,0.0,0.0,0.0,2022-11-15 10:45:00,1.3857084140684637,236,11/15/2022 10:45,1.3857084140684637,236,,
13229,Pierce,Georgia,10427,105.0,1.75,0.0729166666666666,2022-11-12 03:30:00,20.840126594418336,2173,11/12/2022 05:15,0.0,0,34.0,AL172022
13239,Quitman,Georgia,888,1425.0,23.75,0.9895833333333334,2022-11-09 00:30:00,8.220720720720722,73,11/10/2022 00:15,0.4504504504504504,4,34.0,AL172022
13241,Rabun,Georgia,10115,0.0,0.0,0.0,2022-11-11 02:30:00,2.9560059317844787,299,11/11/2022 02:30,2.9560059317844787,299,,
13243,Randolph,Georgia,2312,60.0,1.0,0.0416666666666666,2022-11-08 16:30:00,9.90484429065744,229,11/08/2022 17:30,0.0865051903114186,2,34.0,AL172022
13247,Rockdale,Georgia,56753,0.0,0.0,0.0,2022-11-11 19:30:00,1.0730710270822688,609,11/11/2022 19:30,1.0730710270822688,609,,
13249,Schley,Georgia,2185,1785.0,29.75,1.2395833333333333,2022-11-11 19:00:00,6.453089244851258,141,11/13/2022 00:45,0.0,0,34.0,AL172022
13257,Stephens,Georgia,16529,0.0,0.0,0.0,2022-11-08 14:30:00,3.714683283925222,614,11/08/2022 14:30,3.714683283925222,614,,
13259,Stewart,Georgia,1952,0.0,0.0,0.0,2022-11-12 21:15:00,2.4077868852459017,47,11/12/2022 21:15,2.4077868852459017,47,34.0,AL172022
13267,Tattnall,Georgia,7806,45.0,0.75,0.03125,2022-11-11 15:45:00,5.073020753266718,396,11/11/2022 16:30,0.1152959262106072,9,34.0,AL172022
13269,Taylor,Georgia,4224,0.0,0.0,0.0,2022-11-11 05:45:00,2.935606060606061,124,11/11/2022 05:45,2.935606060606061,124,34.0,AL172022
13273,Terrell,Georgia,3865,0.0,0.0,0.0,2022-11-14 21:45:00,1.6817593790426906,65,11/14/2022 21:45,1.6817593790426906,65,34.0,AL172022
13275,Thomas,Georgia,36396,0.0,0.0,0.0,2022-11-10 21:45:00,1.439718650401143,524,11/10/2022 21:45,1.439718650401143,524,34.0,AL172022
13277,Tift,Georgia,24544,0.0,0.0,0.0,2022-11-11 03:00:00,0.5174380704041721,127,11/11/2022 03:00,0.5174380704041721,127,34.0,AL172022
13281,Towns,Georgia,13058,0.0,0.0,0.0,2022-11-12 19:15:00,0.5513861234492266,72,11/12/2022 19:15,0.5513861234492266,72,,
13283,Treutlen,Georgia,3505,0.0,0.0,0.0,2022-11-10 14:15:00,4.935805991440799,173,11/10/2022 14:15,4.935805991440799,173,34.0,AL172022
13285,Troup,Georgia,31848,0.0,0.0,0.0,2022-11-08 14:15:00,1.811730720924391,577,11/08/2022 14:15,1.811730720924391,577,,
13287,Turner,Georgia,4828,45.0,0.75,0.03125,2022-11-11 00:15:00,5.302402651201326,256,11/11/2022 01:00,0.7456503728251864,36,34.0,AL172022
13289,Twiggs,Georgia,3412,2565.0,42.75,1.78125,2022-11-08 18:00:00,28.57561547479484,975,11/10/2022 12:45,0.1172332942555685,4,34.0,AL172022
13293,Upson,Georgia,20124,0.0,0.0,0.0,2022-11-09 15:45:00,1.724309282448817,347,11/09/2022 15:45,1.724309282448817,347,,
13297,Walton,Georgia,63040,0.0,0.0,0.0,2022-11-16 14:15:00,0.4552664974619289,287,11/16/2022 14:15,0.4552664974619289,287,,
13299,Ware,Georgia,21266,0.0,0.0,0.0,2022-11-10 23:00:00,1.1238596821216966,239,11/10/2022 23:00,1.1238596821216966,239,34.0,AL172022
13305,Wayne,Georgia,16057,0.0,0.0,0.0,2022-11-11 04:15:00,2.540947873201719,408,11/11/2022 04:15,2.540947873201719,408,34.0,AL172022
13307,Webster,Georgia,988,330.0,5.5,0.2291666666666666,2022-11-11 12:30:00,21.963562753036435,217,11/11/2022 18:00,0.1012145748987854,1,34.0,AL172022
13309,Wheeler,Georgia,5211,0.0,0.0,0.0,2022-11-11 05:30:00,0.0767606985223565,4,11/11/2022 05:30,0.0767606985223565,4,34.0,AL172022
13311,White,Georgia,19687,0.0,0.0,0.0,2022-11-11 03:00:00,0.9651038756539848,190,11/11/2022 03:00,0.9651038756539848,190,,
13315,Wilcox,Georgia,4661,0.0,0.0,0.0,2022-11-17 21:00:00,4.548380175927912,212,11/17/2022 21:00,4.548380175927912,212,34.0,AL172022
13317,Wilkes,Georgia,7535,0.0,0.0,0.0,2022-11-11 11:00:00,2.5879230258792303,195,11/11/2022 11:00,2.5879230258792303,195,,
13321,Worth,Georgia,8795,135.0,2.25,0.09375,2022-11-10 17:30:00,5.036952814098919,443,11/10/2022 19:45,0.0113700966458214,1,34.0,AL172022
